name,CASCADE,CONFIGURATION,LOOP_DELAY,WIDTH,ABREG,MREG,CREG,DSP_REG_LEVEL,s,PE_DELAY,PE_NB
128CA0L0AB0M0C0E,0,EXPAND,0,128,0,0,0,1,8,5,8
128CA0L0AB0M1C0E,0,EXPAND,0,128,0,1,0,2,8,6,8
128CA0L0AB1M0C0E,0,EXPAND,0,128,1,0,0,2,8,6,8
128CA0L0AB1M1C0E,0,EXPAND,0,128,1,1,0,3,8,8,8
128CA0L0AB0M0C1E,0,EXPAND,0,128,0,0,1,1,8,6,8
128CA0L0AB0M1C1E,0,EXPAND,0,128,0,1,1,2,8,7,8
128CA0L0AB1M0C1E,0,EXPAND,0,128,1,0,1,2,8,7,8
128CA0L0AB1M1C1E,0,EXPAND,0,128,1,1,1,3,8,9,8
128CA1L0AB0M0C1E,1,EXPAND,0,128,0,0,1,1,8,5,8
128CA1L0AB0M1C1E,1,EXPAND,0,128,0,1,1,2,8,6,8
128CA1L0AB1M0C1E,1,EXPAND,0,128,1,0,1,2,8,6,8
128CA1L0AB1M1C1E,1,EXPAND,0,128,1,1,1,3,8,8,8
128CA0L0AB0M0C0F,0,FOLD,0,128,0,0,0,1,8,5,4
128CA0L0AB0M1C0F,0,FOLD,0,128,0,1,0,2,8,6,4
128CA0L0AB1M0C0F,0,FOLD,0,128,1,0,0,2,8,6,4
128CA0L0AB1M1C0F,0,FOLD,0,128,1,1,0,3,8,8,3
128CA0L0AB0M0C1F,0,FOLD,0,128,0,0,1,1,8,6,4
128CA0L0AB0M1C1F,0,FOLD,0,128,0,1,1,2,8,7,3
128CA0L0AB1M0C1F,0,FOLD,0,128,1,0,1,2,8,7,3
128CA0L0AB1M1C1F,0,FOLD,0,128,1,1,1,3,8,9,3
128CA1L0AB0M0C1F,1,FOLD,0,128,0,0,1,1,8,5,4
128CA1L0AB0M1C1F,1,FOLD,0,128,0,1,1,2,8,6,4
128CA1L0AB1M0C1F,1,FOLD,0,128,1,0,1,2,8,6,4
128CA1L0AB1M1C1F,1,FOLD,0,128,1,1,1,3,8,8,3
256CA0L0AB0M0C0E,0,EXPAND,0,256,0,0,0,1,16,5,16
256CA0L0AB0M1C0E,0,EXPAND,0,256,0,1,0,2,16,6,16
256CA0L0AB1M0C0E,0,EXPAND,0,256,1,0,0,2,16,6,16
256CA0L0AB1M1C0E,0,EXPAND,0,256,1,1,0,3,16,8,16
256CA0L0AB0M0C1E,0,EXPAND,0,256,0,0,1,1,16,6,16
256CA0L0AB0M1C1E,0,EXPAND,0,256,0,1,1,2,16,7,16
256CA0L0AB1M0C1E,0,EXPAND,0,256,1,0,1,2,16,7,16
256CA0L0AB1M1C1E,0,EXPAND,0,256,1,1,1,3,16,9,16
256CA1L0AB0M0C1E,1,EXPAND,0,256,0,0,1,1,16,5,16
256CA1L0AB0M1C1E,1,EXPAND,0,256,0,1,1,2,16,6,16
256CA1L0AB1M0C1E,1,EXPAND,0,256,1,0,1,2,16,6,16
256CA1L0AB1M1C1E,1,EXPAND,0,256,1,1,1,3,16,8,16
256CA0L0AB0M0C0F,0,FOLD,0,256,0,0,0,1,16,5,7
256CA0L0AB0M1C0F,0,FOLD,0,256,0,1,0,2,16,6,6
256CA0L0AB1M0C0F,0,FOLD,0,256,1,0,0,2,16,6,6
256CA0L0AB1M1C0F,0,FOLD,0,256,1,1,0,3,16,8,5
256CA0L0AB0M0C1F,0,FOLD,0,256,0,0,1,1,16,6,6
256CA0L0AB0M1C1F,0,FOLD,0,256,0,1,1,2,16,7,6
256CA0L0AB1M0C1F,0,FOLD,0,256,1,0,1,2,16,7,6
256CA0L0AB1M1C1F,0,FOLD,0,256,1,1,1,3,16,9,5
256CA1L0AB0M0C1F,1,FOLD,0,256,0,0,1,1,16,5,7
256CA1L0AB0M1C1F,1,FOLD,0,256,0,1,1,2,16,6,6
256CA1L0AB1M0C1F,1,FOLD,0,256,1,0,1,2,16,6,6
256CA1L0AB1M1C1F,1,FOLD,0,256,1,1,1,3,16,8,5
512CA0L0AB0M0C0E,0,EXPAND,0,512,0,0,0,1,31,5,31
512CA0L0AB0M1C0E,0,EXPAND,0,512,0,1,0,2,31,6,31
512CA0L0AB1M0C0E,0,EXPAND,0,512,1,0,0,2,31,6,31
512CA0L0AB1M1C0E,0,EXPAND,0,512,1,1,0,3,31,8,31
512CA0L0AB0M0C1E,0,EXPAND,0,512,0,0,1,1,31,6,31
512CA0L0AB0M1C1E,0,EXPAND,0,512,0,1,1,2,31,7,31
512CA0L0AB1M0C1E,0,EXPAND,0,512,1,0,1,2,31,7,31
512CA0L0AB1M1C1E,0,EXPAND,0,512,1,1,1,3,31,9,31
512CA1L0AB0M0C1E,1,EXPAND,0,512,0,0,1,1,31,5,31
512CA1L0AB0M1C1E,1,EXPAND,0,512,0,1,1,2,31,6,31
512CA1L0AB1M0C1E,1,EXPAND,0,512,1,0,1,2,31,6,31
512CA1L0AB1M1C1E,1,EXPAND,0,512,1,1,1,3,31,8,31
512CA0L0AB0M0C0F,0,FOLD,0,512,0,0,0,1,31,5,13
512CA0L0AB0M1C0F,0,FOLD,0,512,0,1,0,2,31,6,11
512CA0L0AB1M0C0F,0,FOLD,0,512,1,0,0,2,31,6,11
512CA0L0AB1M1C0F,0,FOLD,0,512,1,1,0,3,31,8,9
512CA0L0AB0M0C1F,0,FOLD,0,512,0,0,1,1,31,6,11
512CA0L0AB0M1C1F,0,FOLD,0,512,0,1,1,2,31,7,10
512CA0L0AB1M0C1F,0,FOLD,0,512,1,0,1,2,31,7,10
512CA0L0AB1M1C1F,0,FOLD,0,512,1,1,1,3,31,9,8
512CA1L0AB0M0C1F,1,FOLD,0,512,0,0,1,1,31,5,13
512CA1L0AB0M1C1F,1,FOLD,0,512,0,1,1,2,31,6,11
512CA1L0AB1M0C1F,1,FOLD,0,512,1,0,1,2,31,6,11
512CA1L0AB1M1C1F,1,FOLD,0,512,1,1,1,3,31,8,9
1024CA0L0AB0M0C0E,0,EXPAND,0,1024,0,0,0,1,61,5,61
1024CA0L0AB0M1C0E,0,EXPAND,0,1024,0,1,0,2,61,6,61
1024CA0L0AB1M0C0E,0,EXPAND,0,1024,1,0,0,2,61,6,61
1024CA0L0AB1M1C0E,0,EXPAND,0,1024,1,1,0,3,61,8,61
1024CA0L0AB0M0C1E,0,EXPAND,0,1024,0,0,1,1,61,6,61
1024CA0L0AB0M1C1E,0,EXPAND,0,1024,0,1,1,2,61,7,61
1024CA0L0AB1M0C1E,0,EXPAND,0,1024,1,0,1,2,61,7,61
1024CA0L0AB1M1C1E,0,EXPAND,0,1024,1,1,1,3,61,9,61
1024CA1L0AB0M0C1E,1,EXPAND,0,1024,0,0,1,1,61,5,61
1024CA1L0AB0M1C1E,1,EXPAND,0,1024,0,1,1,2,61,6,61
1024CA1L0AB1M0C1E,1,EXPAND,0,1024,1,0,1,2,61,6,61
1024CA1L0AB1M1C1E,1,EXPAND,0,1024,1,1,1,3,61,8,61
1024CA0L0AB0M0C0F,0,FOLD,0,1024,0,0,0,1,61,5,25
1024CA0L0AB0M1C0F,0,FOLD,0,1024,0,1,0,2,61,6,21
1024CA0L0AB1M0C0F,0,FOLD,0,1024,1,0,0,2,61,6,21
145CA0L0AB0M0C0E,0,EXPAND,0,145,0,0,0,1,9,5,9
145CA0L0AB0M1C0E,0,EXPAND,0,145,0,1,0,2,9,6,9
145CA0L0AB1M0C0E,0,EXPAND,0,145,1,0,0,2,9,6,9
145CA0L0AB1M1C0E,0,EXPAND,0,145,1,1,0,3,9,8,9
145CA0L0AB0M0C1E,0,EXPAND,0,145,0,0,1,1,9,6,9
145CA0L0AB0M1C1E,0,EXPAND,0,145,0,1,1,2,9,7,9
145CA0L0AB1M0C1E,0,EXPAND,0,145,1,0,1,2,9,7,9
145CA0L0AB1M1C1E,0,EXPAND,0,145,1,1,1,3,9,9,9
145CA1L0AB0M0C1E,1,EXPAND,0,145,0,0,1,1,9,5,9
145CA1L0AB0M1C1E,1,EXPAND,0,145,0,1,1,2,9,6,9
145CA1L0AB1M0C1E,1,EXPAND,0,145,1,0,1,2,9,6,9
145CA1L0AB1M1C1E,1,EXPAND,0,145,1,1,1,3,9,8,9
145CA0L0AB0M0C0F,0,FOLD,0,145,0,0,0,1,9,5,5
145CA0L0AB0M1C0F,0,FOLD,0,145,0,1,0,2,9,6,4
145CA0L0AB1M0C0F,0,FOLD,0,145,1,0,0,2,9,6,4
145CA0L0AB1M1C0F,0,FOLD,0,145,1,1,0,3,9,8,3
145CA0L0AB0M0C1F,0,FOLD,0,145,0,0,1,1,9,6,4
145CA0L0AB0M1C1F,0,FOLD,0,145,0,1,1,2,9,7,4
145CA0L0AB1M0C1F,0,FOLD,0,145,1,0,1,2,9,7,4
145CA0L0AB1M1C1F,0,FOLD,0,145,1,1,1,3,9,9,3
145CA1L0AB0M0C1F,1,FOLD,0,145,0,0,1,1,9,5,5
145CA1L0AB0M1C1F,1,FOLD,0,145,0,1,1,2,9,6,4
145CA1L0AB1M0C1F,1,FOLD,0,145,1,0,1,2,9,6,4
145CA1L0AB1M1C1F,1,FOLD,0,145,1,1,1,3,9,8,3
162CA0L0AB0M0C0E,0,EXPAND,0,162,0,0,0,1,10,5,10
162CA0L0AB0M1C0E,0,EXPAND,0,162,0,1,0,2,10,6,10
162CA0L0AB1M0C0E,0,EXPAND,0,162,1,0,0,2,10,6,10
162CA0L0AB1M1C0E,0,EXPAND,0,162,1,1,0,3,10,8,10
162CA0L0AB0M0C1E,0,EXPAND,0,162,0,0,1,1,10,6,10
162CA0L0AB0M1C1E,0,EXPAND,0,162,0,1,1,2,10,7,10
162CA0L0AB1M0C1E,0,EXPAND,0,162,1,0,1,2,10,7,10
162CA0L0AB1M1C1E,0,EXPAND,0,162,1,1,1,3,10,9,10
162CA1L0AB0M0C1E,1,EXPAND,0,162,0,0,1,1,10,5,10
162CA1L0AB0M1C1E,1,EXPAND,0,162,0,1,1,2,10,6,10
162CA1L0AB1M0C1E,1,EXPAND,0,162,1,0,1,2,10,6,10
162CA1L0AB1M1C1E,1,EXPAND,0,162,1,1,1,3,10,8,10
162CA0L0AB0M0C0F,0,FOLD,0,162,0,0,0,1,10,5,5
162CA0L0AB0M1C0F,0,FOLD,0,162,0,1,0,2,10,6,4
162CA0L0AB1M0C0F,0,FOLD,0,162,1,0,0,2,10,6,4
162CA0L0AB1M1C0F,0,FOLD,0,162,1,1,0,3,10,8,4
162CA0L0AB0M0C1F,0,FOLD,0,162,0,0,1,1,10,6,4
162CA0L0AB0M1C1F,0,FOLD,0,162,0,1,1,2,10,7,4
162CA0L0AB1M0C1F,0,FOLD,0,162,1,0,1,2,10,7,4
162CA0L0AB1M1C1F,0,FOLD,0,162,1,1,1,3,10,9,3
162CA1L0AB0M0C1F,1,FOLD,0,162,0,0,1,1,10,5,5
162CA1L0AB0M1C1F,1,FOLD,0,162,0,1,1,2,10,6,4
162CA1L0AB1M0C1F,1,FOLD,0,162,1,0,1,2,10,6,4
162CA1L0AB1M1C1F,1,FOLD,0,162,1,1,1,3,10,8,4
179CA0L0AB0M0C0E,0,EXPAND,0,179,0,0,0,1,11,5,11
179CA0L0AB0M1C0E,0,EXPAND,0,179,0,1,0,2,11,6,11
179CA0L0AB1M0C0E,0,EXPAND,0,179,1,0,0,2,11,6,11
179CA0L0AB1M1C0E,0,EXPAND,0,179,1,1,0,3,11,8,11
179CA0L0AB0M0C1E,0,EXPAND,0,179,0,0,1,1,11,6,11
179CA0L0AB0M1C1E,0,EXPAND,0,179,0,1,1,2,11,7,11
179CA0L0AB1M0C1E,0,EXPAND,0,179,1,0,1,2,11,7,11
179CA0L0AB1M1C1E,0,EXPAND,0,179,1,1,1,3,11,9,11
179CA1L0AB0M0C1E,1,EXPAND,0,179,0,0,1,1,11,5,11
179CA1L0AB0M1C1E,1,EXPAND,0,179,0,1,1,2,11,6,11
179CA1L0AB1M0C1E,1,EXPAND,0,179,1,0,1,2,11,6,11
179CA1L0AB1M1C1E,1,EXPAND,0,179,1,1,1,3,11,8,11
179CA0L0AB0M0C0F,0,FOLD,0,179,0,0,0,1,11,5,5
179CA0L0AB0M1C0F,0,FOLD,0,179,0,1,0,2,11,6,5
179CA0L0AB1M0C0F,0,FOLD,0,179,1,0,0,2,11,6,5
179CA0L0AB1M1C0F,0,FOLD,0,179,1,1,0,3,11,8,4
179CA0L0AB0M0C1F,0,FOLD,0,179,0,0,1,1,11,6,5
179CA0L0AB0M1C1F,0,FOLD,0,179,0,1,1,2,11,7,4
179CA0L0AB1M0C1F,0,FOLD,0,179,1,0,1,2,11,7,4
179CA0L0AB1M1C1F,0,FOLD,0,179,1,1,1,3,11,9,3
179CA1L0AB0M0C1F,1,FOLD,0,179,0,0,1,1,11,5,5
179CA1L0AB0M1C1F,1,FOLD,0,179,0,1,1,2,11,6,5
179CA1L0AB1M0C1F,1,FOLD,0,179,1,0,1,2,11,6,5
179CA1L0AB1M1C1F,1,FOLD,0,179,1,1,1,3,11,8,4
196CA0L0AB0M0C0E,0,EXPAND,0,196,0,0,0,1,12,5,12
196CA0L0AB0M1C0E,0,EXPAND,0,196,0,1,0,2,12,6,12
196CA0L0AB1M0C0E,0,EXPAND,0,196,1,0,0,2,12,6,12
196CA0L0AB1M1C0E,0,EXPAND,0,196,1,1,0,3,12,8,12
196CA0L0AB0M0C1E,0,EXPAND,0,196,0,0,1,1,12,6,12
196CA0L0AB0M1C1E,0,EXPAND,0,196,0,1,1,2,12,7,12
196CA0L0AB1M0C1E,0,EXPAND,0,196,1,0,1,2,12,7,12
196CA0L0AB1M1C1E,0,EXPAND,0,196,1,1,1,3,12,9,12
196CA1L0AB0M0C1E,1,EXPAND,0,196,0,0,1,1,12,5,12
196CA1L0AB0M1C1E,1,EXPAND,0,196,0,1,1,2,12,6,12
196CA1L0AB1M0C1E,1,EXPAND,0,196,1,0,1,2,12,6,12
196CA1L0AB1M1C1E,1,EXPAND,0,196,1,1,1,3,12,8,12
196CA0L0AB0M0C0F,0,FOLD,0,196,0,0,0,1,12,5,6
196CA0L0AB0M1C0F,0,FOLD,0,196,0,1,0,2,12,6,5
196CA0L0AB1M0C0F,0,FOLD,0,196,1,0,0,2,12,6,5
196CA0L0AB1M1C0F,0,FOLD,0,196,1,1,0,3,12,8,4
196CA0L0AB0M0C1F,0,FOLD,0,196,0,0,1,1,12,6,5
196CA0L0AB0M1C1F,0,FOLD,0,196,0,1,1,2,12,7,4
196CA0L0AB1M0C1F,0,FOLD,0,196,1,0,1,2,12,7,4
196CA0L0AB1M1C1F,0,FOLD,0,196,1,1,1,3,12,9,4
196CA1L0AB0M0C1F,1,FOLD,0,196,0,0,1,1,12,5,6
196CA1L0AB0M1C1F,1,FOLD,0,196,0,1,1,2,12,6,5
196CA1L0AB1M0C1F,1,FOLD,0,196,1,0,1,2,12,6,5
196CA1L0AB1M1C1F,1,FOLD,0,196,1,1,1,3,12,8,4
213CA0L0AB0M0C0E,0,EXPAND,0,213,0,0,0,1,13,5,13
213CA0L0AB0M1C0E,0,EXPAND,0,213,0,1,0,2,13,6,13
213CA0L0AB1M0C0E,0,EXPAND,0,213,1,0,0,2,13,6,13
213CA0L0AB1M1C0E,0,EXPAND,0,213,1,1,0,3,13,8,13
213CA0L0AB0M0C1E,0,EXPAND,0,213,0,0,1,1,13,6,13
213CA0L0AB0M1C1E,0,EXPAND,0,213,0,1,1,2,13,7,13
213CA0L0AB1M0C1E,0,EXPAND,0,213,1,0,1,2,13,7,13
213CA0L0AB1M1C1E,0,EXPAND,0,213,1,1,1,3,13,9,13
